ID_Transacao,ID_Produto,ID_Cliente,Data_Transacao,Canal_Compra
TRX00008322,PRD000215,CLI000077,29/12/2021,App
TRX00008323,PRD001232,CLI000507,03/09/2025,App
TRX00008324,PRD001539,CLI000352,12/10/2017,App
TRX00008325,PRD001980,CLI000657,03/07/2017,Agencia
TRX00008326,PRD000785,CLI000785,30/05/2026,Agencia
TRX00008327,PRD000189,CLI000387,01/01/2023,App
TRX00008328,PRD001494,CLI000593,20/02/2020,Agencia
TRX00008329,PRD001694,CLI000846,31/05/2025,App
TRX00008330,PRD000513,CLI000513,06/10/2023,App
TRX00008331,PRD001833,CLI000699,08/10/2022,App
TRX00008332,PRD000678,CLI000947,28/08/2025,App
TRX00008333,PRD001747,CLI000805,20/12/2021,App
TRX00008334,PRD001548,CLI000207,16/12/2019,Agencia
TRX00008335,PRD000535,CLI000535,16/05/2023,App
TRX00008336,PRD001696,CLI000131,29/03/2022,App
TRX00008337,PRD001474,CLI000809,09/09/2012,App
TRX00008338,PRD001365,CLI000365,05/11/2013,Agencia
TRX00008339,PRD000853,CLI000162,30/06/2013,App
TRX00008340,PRD001941,CLI000941,22/11/2016,App
TRX00008341,PRD001492,CLI000492,10/01/2023,App
TRX00008342,PRD000250,CLI000968,07/04/2014,Agencia
TRX00008343,PRD000365,CLI000338,13/01/2022,App
TRX00008344,PRD000814,CLI000814,18/06/2022,App
TRX00008345,PRD000975,CLI000975,24/02/2021,App
TRX00008346,PRD000962,CLI000962,03/11/2021,App
TRX00008347,PRD000243,CLI000694,06/11/2017,App
TRX00008348,PRD001928,CLI000577,20/04/2018,App
TRX00008349,PRD000198,CLI000094,15/04/2023,Agencia
TRX00008350,PRD001915,CLI000915,23/04/2021,App
TRX00008351,PRD000925,CLI000488,09/11/2025,App
TRX00008352,PRD001289,CLI000815,18/08/2023,App
TRX00008353,PRD000656,CLI000656,18/01/2026,App
TRX00008354,PRD001539,CLI000454,03/07/2026,App
TRX00008355,PRD000838,CLI000996,14/12/2022,Agencia
TRX00008356,PRD000601,CLI000601,07/12/2024,App
TRX00008357,PRD001247,CLI000247,25/04/2022,App
TRX00008358,PRD001235,CLI000548,12/07/2023,Agencia
TRX00008359,PRD001620,CLI000172,29/04/2026,Agencia
TRX00008360,PRD001729,CLI000729,09/04/2014,App
TRX00008361,PRD001381,CLI000381,22/10/2021,App
TRX00008362,PRD000852,CLI000661,17/04/2016,App
TRX00008363,PRD001112,CLI000112,07/07/2020,App
TRX00008364,PRD000290,CLI000290,23/05/2021,App
TRX00008365,PRD001882,CLI000226,29/09/2025,App
TRX00008366,PRD000316,CLI000316,09/07/2019,Agencia
TRX00008367,PRD000115,CLI000835,19/01/2026,App
TRX00008368,PRD001716,CLI000321,18/11/2021,App
TRX00008369,PRD000385,CLI000558,26/07/2022,App
TRX00008370,PRD000063,CLI000063,17/04/2026,App
TRX00008371,PRD001545,CLI000348,20/12/2022,Agencia
TRX00008372,PRD001808,CLI000808,28/09/2025,Agencia
TRX00008373,PRD001434,CLI000868,22/12/2024,App
TRX00008374,PRD001529,CLI000673,25/06/2019,App
TRX00008375,PRD000541,CLI000699,07/11/2019,App
TRX00008376,PRD000942,CLI000942,29/03/2023,App
TRX00008377,PRD001466,CLI000889,25/07/2026,Agencia
TRX00008378,PRD001862,CLI000160,06/08/2026,App
TRX00008379,PRD001656,CLI000533,31/10/2023,Agencia
TRX00008380,PRD000054,CLI000328,04/06/2022,Agencia
TRX00008381,PRD000681,CLI000349,28/12/2013,Agencia
TRX00008382,PRD000619,CLI000114,11/03/2021,App
TRX00008383,PRD001716,CLI000752,28/04/2022,App
TRX00008384,PRD001248,CLI000652,06/07/2024,App
TRX00008385,PRD001352,CLI000647,05/03/2026,App
TRX00008386,PRD001899,CLI000821,20/03/2026,App
TRX00008387,PRD000411,CLI000948,10/01/2019,App
TRX00008388,PRD000696,CLI000407,16/11/2023,App
TRX00008389,PRD001621,CLI000966,11/08/2022,App
TRX00008390,PRD000102,CLI000102,19/02/2026,App
TRX00008391,PRD000064,CLI000039,31/03/2026,App
TRX00008392,PRD001005,CLI000586,24/08/2021,Agencia
TRX00008393,PRD000937,CLI000040,12/06/2026,Agencia
TRX00008394,PRD001236,CLI000514,01/06/2020,Agencia
TRX00008395,PRD001218,CLI000144,31/07/2020,App
TRX00008396,PRD001440,CLI000878,22/02/2014,App
TRX00008397,PRD001999,CLI000999,07/08/2022,Agencia
TRX00008398,PRD000539,CLI000539,21/09/2024,Agencia
TRX00008399,PRD000825,CLI000096,10/12/2022,Agencia
TRX00008400,PRD001367,CLI000318,16/05/2025,Agencia
TRX00008401,PRD001810,CLI000309,19/10/2024,App
TRX00008402,PRD001508,CLI000927,09/10/2013,App
TRX00008403,PRD000724,CLI000178,08/10/2025,App
TRX00008404,PRD001649,CLI000649,01/08/2026,App
TRX00008405,PRD001100,CLI001000,08/05/2013,App
TRX00008406,PRD001803,CLI000433,13/09/2025,Agencia
TRX00008407,PRD001928,CLI000650,27/02/2026,App
TRX00008408,PRD001093,CLI000068,14/06/2024,App
TRX00008409,PRD000072,CLI000751,20/11/2020,Agencia
TRX00008410,PRD000239,CLI000239,01/02/2026,App
TRX00008411,PRD000990,CLI000987,31/05/2022,App
TRX00008412,PRD000681,CLI000089,25/07/2026,App
TRX00008413,PRD001602,CLI000602,16/02/2023,App
TRX00008414,PRD001833,CLI000941,16/07/2015,Agencia
TRX00008415,PRD001217,CLI000217,06/06/2024,App
TRX00008416,PRD001485,CLI000676,09/06/2022,App
TRX00008417,PRD001654,CLI000654,21/04/2026,App
TRX00008418,PRD001154,CLI000154,08/11/2025,App
TRX00008419,PRD000614,CLI000760,11/08/2026,App
TRX00008420,PRD000940,CLI000663,10/04/2026,Agencia
TRX00008421,PRD000172,CLI000240,30/08/2019,App
TRX00008422,PRD001029,CLI000914,27/06/2024,Agencia
TRX00008423,PRD000882,CLI000588,02/11/2017,App
TRX00008424,PRD000928,CLI000761,29/08/2014,App
TRX00008425,PRD000550,CLI000672,23/12/2022,App
TRX00008426,PRD001618,CLI000789,14/12/2013,App
TRX00008427,PRD001675,CLI000347,21/01/2026,App
TRX00008428,PRD001066,CLI000101,02/07/2021,App
TRX00008429,PRD001621,CLI000651,26/06/2019,App
TRX00008430,PRD001314,CLI000344,21/03/2026,App
TRX00008431,PRD000809,CLI000391,12/12/2020,App
TRX00008432,PRD001981,CLI000981,01/07/2014,Agencia
TRX00008433,PRD000668,CLI000447,01/03/2023,Agencia
TRX00008434,PRD000711,CLI000711,27/04/2026,App
TRX00008435,PRD000063,CLI000905,16/07/2025,App
TRX00008436,PRD000837,CLI000532,10/07/2022,Agencia
TRX00008437,PRD000382,CLI000753,23/01/2026,Agencia
TRX00008438,PRD000909,CLI000257,26/09/2025,App
TRX00008439,PRD000827,CLI000251,21/12/2025,App
TRX00008440,PRD000731,CLI000303,04/03/2025,App
TRX00008441,PRD000455,CLI000353,11/07/2026,Agencia
TRX00008442,PRD001737,CLI000737,03/10/2022,App
TRX00008443,PRD000774,CLI000421,16/02/2025,App
TRX00008444,PRD001984,CLI000340,04/01/2025,App
TRX00008445,PRD001882,CLI000934,30/08/2024,App
TRX00008446,PRD000225,CLI000581,08/08/2019,App
TRX00008447,PRD001551,CLI000967,19/02/2024,App
TRX00008448,PRD000679,CLI000491,15/08/2019,App
TRX00008449,PRD000806,CLI000388,10/08/2026,App
TRX00008450,PRD000638,CLI000638,24/02/2025,App
TRX00008451,PRD001866,CLI000451,11/09/2022,App
TRX00008452,PRD000326,CLI000671,22/04/2023,Agencia
TRX00008453,PRD000257,CLI000072,08/05/2023,App
TRX00008454,PRD001187,CLI000187,19/03/2026,App
TRX00008455,PRD000253,CLI000899,19/11/2023,App
TRX00008456,PRD000924,CLI000648,04/11/2024,App
TRX00008457,PRD001919,CLI000197,12/02/2022,Agencia
TRX00008458,PRD000634,CLI000042,28/01/2023,App
TRX00008459,PRD000831,CLI000831,22/06/2013,App
TRX00008460,PRD000491,CLI000491,18/04/2023,App
TRX00008461,PRD000249,CLI000788,12/10/2020,Agencia
TRX00008462,PRD000907,CLI000252,18/09/2012,App
TRX00008463,PRD000282,CLI000381,17/02/2025,App
TRX00008464,PRD001948,CLI000356,21/01/2024,App
TRX00008465,PRD000177,CLI000177,20/12/2016,App
TRX00008466,PRD001959,CLI000411,27/07/2023,App
TRX00008467,PRD000402,CLI000561,21/02/2024,Agencia
TRX00008468,PRD000418,CLI000022,10/08/2024,App
TRX00008469,PRD000015,CLI000257,27/02/2024,App
TRX00008470,PRD001385,CLI000225,11/04/2026,App
TRX00008471,PRD000199,CLI000199,01/01/2020,App
TRX00008472,PRD001888,CLI000488,20/02/2016,Agencia
TRX00008473,PRD000123,CLI000123,15/12/2022,App
TRX00008474,PRD000605,CLI000669,13/10/2015,App
TRX00008475,PRD000660,CLI000274,08/08/2019,App
TRX00008476,PRD000611,CLI000809,10/12/2013,App
TRX00008477,PRD001954,CLI000954,16/01/2025,App
TRX00008478,PRD000788,CLI000356,04/04/2018,Agencia
TRX00008479,PRD001605,CLI000605,29/03/2022,App
TRX00008480,PRD000598,CLI000362,26/03/2023,Agencia
TRX00008481,PRD001683,CLI000703,30/09/2025,App
TRX00008482,PRD001991,CLI000991,08/06/2021,App
TRX00008483,PRD000297,CLI000555,16/11/2024,App
TRX00008484,PRD001220,CLI000220,06/07/2025,Agencia
TRX00008485,PRD000030,CLI000929,06/06/2024,App
TRX00008486,PRD001251,CLI000190,24/10/2025,Agencia
TRX00008487,PRD001241,CLI000879,09/09/2014,App
TRX00008488,PRD001935,CLI000972,30/10/2021,App
TRX00008489,PRD000730,CLI000297,18/03/2026,App
TRX00008490,PRD000311,CLI000096,08/06/2018,App
TRX00008491,PRD000240,CLI000950,22/06/2025,App
TRX00008492,PRD000108,CLI000595,19/09/2024,Agencia
TRX00008493,PRD001296,CLI000211,08/12/2024,App
TRX00008494,PRD000946,CLI000946,03/12/2019,App
TRX00008495,PRD000686,CLI000288,25/05/2026,App
TRX00008496,PRD001563,CLI000494,16/08/2025,App
TRX00008497,PRD001157,CLI000576,15/03/2025,Agencia
TRX00008498,PRD000563,CLI000804,12/02/2024,Agencia
TRX00008499,PRD000241,CLI000100,27/04/2025,Agencia
TRX00008500,PRD001567,CLI000459,19/08/2014,App
TRX00008501,PRD001343,CLI000318,19/07/2025,App
TRX00008502,PRD001998,CLI000655,23/09/2024,Agencia
TRX00008503,PRD000430,CLI000804,15/04/2026,Agencia
TRX00008504,PRD001846,CLI000846,12/09/2024,App
TRX00008505,PRD000655,CLI000512,21/04/2020,App
TRX00008506,PRD001575,CLI000575,09/11/2025,App
TRX00008507,PRD000314,CLI000249,05/02/2024,App
TRX00008508,PRD000773,CLI000773,29/09/2015,App
TRX00008509,PRD001264,CLI000045,20/04/2021,Agencia
TRX00008510,PRD000763,CLI000924,17/10/2024,App
TRX00008511,PRD001721,CLI000048,07/01/2023,App
TRX00008512,PRD000453,CLI000517,04/04/2024,App
TRX00008513,PRD001897,CLI000929,10/07/2023,App
TRX00008514,PRD000170,CLI000170,16/08/2023,App
TRX00008515,PRD001302,CLI000302,25/08/2022,App
TRX00008516,PRD001828,CLI000828,27/08/2021,App
TRX00008517,PRD000665,CLI000740,22/01/2025,App
TRX00008518,PRD001980,CLI000630,17/12/2018,Agencia
TRX00008519,PRD000997,CLI000297,21/04/2026,App
TRX00008520,PRD000189,CLI000456,24/02/2026,Agencia
TRX00008521,PRD001745,CLI000744,14/08/2026,App
TRX00008522,PRD000799,CLI000799,07/10/2016,App
TRX00008523,PRD000353,CLI000615,29/11/2021,App
TRX00008524,PRD000898,CLI000741,26/09/2025,App
TRX00008525,PRD000453,CLI000407,10/04/2026,App
TRX00008526,PRD001175,CLI000175,01/05/2025,Agencia
TRX00008527,PRD001022,CLI000620,06/11/2014,App
TRX00008528,PRD000642,CLI000590,29/07/2026,App
TRX00008529,PRD001674,CLI000674,28/12/2016,App
TRX00008530,PRD000936,CLI000719,10/07/2023,App
TRX00008531,PRD001397,CLI000397,13/09/2016,App
TRX00008532,PRD000988,CLI000895,28/11/2025,App
TRX00008533,PRD001308,CLI000897,17/09/2024,Agencia
TRX00008534,PRD000515,CLI000515,23/06/2025,Agencia
TRX00008535,PRD000557,CLI000876,28/12/2024,App
TRX00008536,PRD001175,CLI000091,20/05/2024,App
TRX00008537,PRD001668,CLI000780,24/03/2023,App
TRX00008538,PRD001250,CLI000302,23/04/2022,Agencia
TRX00008539,PRD001284,CLI000207,28/06/2022,Agencia
TRX00008540,PRD001730,CLI000690,30/11/2023,Agencia
TRX00008541,PRD001704,CLI000704,13/11/2017,App
TRX00008542,PRD001340,CLI000340,01/03/2025,App
TRX00008543,PRD001742,CLI000578,04/08/2026,App
TRX00008544,PRD001287,CLI000026,10/12/2024,App
TRX00008545,PRD001767,CLI000869,25/01/2019,App
TRX00008546,PRD000403,CLI000403,27/05/2026,Agencia
TRX00008547,PRD000539,CLI000616,06/05/2026,App
TRX00008548,PRD001682,CLI000159,22/08/2023,App
TRX00008549,PRD001746,CLI000411,11/12/2018,Agencia
TRX00008550,PRD001697,CLI000858,29/07/2024,App
TRX00008551,PRD001461,CLI000461,09/05/2026,App
TRX00008552,PRD000276,CLI000276,14/06/2019,App
TRX00008553,PRD002000,CLI001000,03/02/2012,Agencia
TRX00008554,PRD000483,CLI000995,01/10/2014,Agencia
TRX00008555,PRD000929,CLI000801,26/11/2025,App
TRX00008556,PRD000134,CLI000115,04/07/2024,App
TRX00008557,PRD000040,CLI000872,02/05/2021,Agencia
TRX00008558,PRD001778,CLI000778,01/05/2026,App
TRX00008559,PRD001460,CLI000311,22/03/2023,App
TRX00008560,PRD001664,CLI000493,26/05/2025,App
TRX00008561,PRD001659,CLI000661,11/12/2012,Agencia
TRX00008562,PRD000880,CLI000579,09/12/2025,App
TRX00008563,PRD001370,CLI000241,25/08/2020,Agencia
TRX00008564,PRD001813,CLI000946,27/08/2021,App
TRX00008565,PRD000218,CLI000383,28/06/2016,App
TRX00008566,PRD001129,CLI000129,20/08/2023,Agencia
TRX00008567,PRD000698,CLI000658,24/07/2017,App
TRX00008568,PRD000846,CLI000895,15/12/2025,App
TRX00008569,PRD001046,CLI000685,05/08/2026,App
TRX00008570,PRD000496,CLI000644,11/05/2013,Agencia
TRX00008571,PRD001100,CLI000831,12/11/2016,App
TRX00008572,PRD000645,CLI000645,25/09/2018,App
TRX00008573,PRD001993,CLI000951,04/05/2020,Agencia
TRX00008574,PRD000804,CLI000826,27/08/2022,App
TRX00008575,PRD000573,CLI000573,03/08/2025,App
TRX00008576,PRD001576,CLI000576,08/10/2022,App
TRX00008577,PRD001135,CLI000433,23/02/2016,App
TRX00008578,PRD000911,CLI000899,27/01/2023,App
TRX00008579,PRD000695,CLI000361,09/05/2026,Agencia
TRX00008580,PRD000698,CLI000257,04/04/2023,App
TRX00008581,PRD001473,CLI000043,07/10/2020,App
TRX00008582,PRD000332,CLI000416,28/11/2018,Agencia
TRX00008583,PRD000029,CLI000807,22/04/2021,Agencia
TRX00008584,PRD000282,CLI000614,12/11/2015,App
TRX00008585,PRD001930,CLI000039,13/12/2022,App
TRX00008586,PRD001963,CLI000225,14/07/2026,Agencia
TRX00008587,PRD000644,CLI000791,08/05/2026,App
TRX00008588,PRD000903,CLI000835,07/07/2026,App
TRX00008589,PRD001840,CLI000840,02/08/2025,App
TRX00008590,PRD000691,CLI000798,31/07/2026,Agencia
TRX00008591,PRD001638,CLI000931,27/01/2020,Agencia
TRX00008592,PRD001024,CLI000992,25/04/2014,App
TRX00008593,PRD000659,CLI000748,24/11/2024,App
TRX00008594,PRD000857,CLI000248,07/03/2024,Agencia
TRX00008595,PRD000848,CLI000848,05/08/2026,Agencia
TRX00008596,PRD000688,CLI000500,14/07/2023,App
TRX00008597,PRD001183,CLI000183,31/03/2017,Agencia
TRX00008598,PRD001576,CLI000111,25/06/2026,App
TRX00008599,PRD001973,CLI000932,14/09/2020,App
TRX00008600,PRD000453,CLI000210,25/10/2023,App
TRX00008601,PRD001115,CLI000539,04/04/2021,App
TRX00008602,PRD001963,CLI000963,20/11/2021,Agencia
TRX00008603,PRD001835,CLI000239,15/12/2025,App
TRX00008604,PRD000465,CLI000405,16/10/2012,Agencia
TRX00008605,PRD001099,CLI000091,26/12/2023,App
TRX00008606,PRD000181,CLI000739,28/05/2026,App
TRX00008607,PRD000773,CLI000100,04/10/2024,Agencia
TRX00008608,PRD000788,CLI000863,14/09/2024,Agencia
TRX00008609,PRD000650,CLI000128,13/11/2025,Agencia
TRX00008610,PRD000206,CLI000124,07/10/2013,App
TRX00008611,PRD001382,CLI000408,05/07/2024,Agencia
TRX00008612,PRD001985,CLI000880,01/08/2012,Agencia
TRX00008613,PRD001087,CLI000951,24/12/2025,App
TRX00008614,PRD001267,CLI000682,13/07/2013,App
TRX00008615,PRD001133,CLI000133,04/11/2025,App
TRX00008616,PRD001138,CLI000746,06/02/2024,App
TRX00008617,PRD000397,CLI000746,11/06/2024,App
TRX00008618,PRD000029,CLI000029,15/01/2022,App
TRX00008619,PRD000301,CLI000595,05/11/2023,App
TRX00008620,PRD000480,CLI000480,02/01/2025,App
TRX00008621,PRD000013,CLI000584,27/09/2022,App
TRX00008622,PRD000221,CLI000413,01/07/2023,App
TRX00008623,PRD000169,CLI000113,25/05/2022,Agencia
TRX00008624,PRD001190,CLI000269,31/05/2026,App
TRX00008625,PRD001179,CLI000490,04/03/2025,Agencia
TRX00008626,PRD000701,CLI000798,21/06/2026,App
TRX00008627,PRD000231,CLI000039,08/06/2018,App
TRX00008628,PRD000481,CLI000660,03/05/2023,App
TRX00008629,PRD001258,CLI000340,28/09/2024,App
TRX00008630,PRD001039,CLI000633,04/10/2022,Agencia
TRX00008631,PRD001090,CLI000288,31/07/2026,App
TRX00008632,PRD001058,CLI000564,01/12/2022,App
TRX00008633,PRD001665,CLI000914,18/05/2023,App
TRX00008634,PRD000127,CLI000808,07/12/2025,App
TRX00008635,PRD001606,CLI000780,09/07/2024,App
TRX00008636,PRD001174,CLI000617,11/10/2018,App
TRX00008637,PRD000154,CLI000629,22/07/2020,App
TRX00008638,PRD000741,CLI000787,16/05/2022,App
TRX00008639,PRD001542,CLI000734,21/03/2026,Agencia
TRX00008640,PRD001053,CLI000439,04/12/2024,App
TRX00008641,PRD001636,CLI000804,04/06/2024,App
TRX00008642,PRD000090,CLI000969,06/03/2021,App
TRX00008643,PRD000578,CLI000062,14/03/2018,App
TRX00008644,PRD000598,CLI000598,26/12/2025,App
TRX00008645,PRD001888,CLI000231,21/02/2021,App
TRX00008646,PRD001861,CLI000375,26/09/2022,Agencia
TRX00008647,PRD001455,CLI000633,30/08/2019,Agencia
TRX00008648,PRD000178,CLI000475,26/03/2026,App
TRX00008649,PRD000416,CLI000360,03/07/2021,App
TRX00008650,PRD000986,CLI000042,15/05/2024,App
TRX00008651,PRD001034,CLI000948,22/02/2018,Agencia
TRX00008652,PRD001100,CLI000192,31/01/2015,Agencia
TRX00008653,PRD001387,CLI000839,27/10/2023,Agencia
TRX00008654,PRD001052,CLI000748,19/03/2025,Agencia
TRX00008655,PRD001788,CLI000878,18/10/2023,Agencia
TRX00008656,PRD001624,CLI000745,06/02/2020,App
TRX00008657,PRD001295,CLI000925,03/05/2025,Agencia
TRX00008658,PRD000098,CLI000944,07/06/2026,App
TRX00008659,PRD001804,CLI000619,06/12/2015,App
TRX00008660,PRD001276,CLI000652,28/03/2025,App
TRX00008661,PRD000723,CLI000723,22/07/2026,App
TRX00008662,PRD000735,CLI000789,20/03/2020,App
TRX00008663,PRD000538,CLI000835,28/05/2025,Agencia
TRX00008664,PRD000781,CLI000003,18/10/2022,App
TRX00008665,PRD000067,CLI000100,02/03/2026,App
TRX00008666,PRD001502,CLI000025,05/08/2024,Agencia
TRX00008667,PRD000352,CLI000601,02/07/2025,App
TRX00008668,PRD000618,CLI000442,14/08/2025,App
TRX00008669,PRD000537,CLI000164,07/12/2024,App
TRX00008670,PRD000941,CLI000571,19/01/2026,App
TRX00008671,PRD001610,CLI000311,20/09/2015,App
TRX00008672,PRD001589,CLI000581,29/05/2023,Agencia
TRX00008673,PRD001683,CLI000683,22/03/2025,App
TRX00008674,PRD001014,CLI000664,11/08/2025,App
TRX00008675,PRD001575,CLI000111,09/05/2021,App
TRX00008676,PRD000087,CLI000698,17/03/2024,Agencia
TRX00008677,PRD001372,CLI000957,02/08/2026,App
TRX00008678,PRD000442,CLI000128,16/04/2025,Agencia
TRX00008679,PRD001678,CLI000542,25/08/2017,App
TRX00008680,PRD001308,CLI000621,24/07/2025,Agencia
TRX00008681,PRD001557,CLI000093,18/08/2022,App
TRX00008682,PRD000503,CLI000154,02/02/2026,App
TRX00008683,PRD001470,CLI000721,25/11/2016,Agencia
TRX00008684,PRD001207,CLI000207,06/01/2023,App
TRX00008685,PRD000779,CLI000817,27/08/2017,App
TRX00008686,PRD000998,CLI000796,03/05/2020,App
TRX00008687,PRD001881,CLI000881,14/03/2024,App
TRX00008688,PRD000174,CLI000943,04/07/2024,App
TRX00008689,PRD000756,CLI000646,26/03/2021,App
TRX00008690,PRD000871,CLI000883,28/04/2025,App
TRX00008691,PRD000500,CLI000069,26/11/2023,App
TRX00008692,PRD000963,CLI000921,10/08/2026,Agencia
TRX00008693,PRD000596,CLI000858,11/12/2025,App
TRX00008694,PRD000888,CLI000068,11/07/2026,App
TRX00008695,PRD001867,CLI000922,20/07/2015,App
TRX00008696,PRD000926,CLI000782,18/02/2025,App
TRX00008697,PRD000788,CLI000788,26/01/2013,App
TRX00008698,PRD001557,CLI000315,16/07/2018,App
TRX00008699,PRD000175,CLI000574,28/05/2025,Agencia
TRX00008700,PRD001291,CLI000885,26/11/2022,App
TRX00008701,PRD001109,CLI000869,19/01/2025,App
TRX00008702,PRD000694,CLI000617,31/01/2021,Agencia
TRX00008703,PRD001079,CLI000733,07/10/2021,App
TRX00008704,PRD001732,CLI000085,15/11/2023,App
TRX00008705,PRD001588,CLI000207,11/02/2026,App
TRX00008706,PRD001015,CLI000174,25/07/2026,Agencia
TRX00008707,PRD001133,CLI000465,07/03/2012,Agencia
TRX00008708,PRD000974,CLI000209,29/07/2026,App
TRX00008709,PRD000866,CLI000762,02/02/2024,App
TRX00008710,PRD000343,CLI000732,14/08/2026,App
TRX00008711,PRD001758,CLI000553,11/09/2025,App
TRX00008712,PRD001604,CLI000726,26/03/2021,App
TRX00008713,PRD000260,CLI000271,05/08/2017,App
TRX00008714,PRD000632,CLI000742,30/07/2024,App
TRX00008715,PRD000680,CLI000066,25/10/2023,Agencia
TRX00008716,PRD001291,CLI000291,24/01/2026,App
TRX00008717,PRD000991,CLI000832,20/07/2026,App
TRX00008718,PRD000948,CLI000279,14/11/2023,Agencia
TRX00008719,PRD000505,CLI000969,30/08/2025,Agencia
TRX00008720,PRD001327,CLI000128,25/08/2025,App
TRX00008721,PRD000630,CLI000463,12/03/2023,App
TRX00008722,PRD001886,CLI000415,26/12/2024,App
TRX00008723,PRD000954,CLI000136,22/10/2020,Agencia
TRX00008724,PRD000099,CLI000324,18/01/2026,App
TRX00008725,PRD001514,CLI000790,16/10/2018,App
TRX00008726,PRD000033,CLI000537,05/02/2022,App
TRX00008727,PRD000333,CLI000333,03/07/2021,App
TRX00008728,PRD000885,CLI000885,14/03/2025,App
TRX00008729,PRD001149,CLI000548,02/02/2023,Agencia
TRX00008730,PRD000568,CLI000103,29/05/2025,Agencia
TRX00008731,PRD001464,CLI000232,13/07/2016,App
TRX00008732,PRD000532,CLI000352,06/07/2025,Agencia
TRX00008733,PRD000351,CLI000917,06/06/2025,App
TRX00008734,PRD000240,CLI000240,02/11/2019,App
TRX00008735,PRD001147,CLI000876,16/06/2020,App
TRX00008736,PRD000802,CLI000272,03/11/2024,Agencia
TRX00008737,PRD000877,CLI000546,12/07/2026,App
TRX00008738,PRD000834,CLI000643,08/07/2025,App
TRX00008739,PRD001925,CLI000389,13/07/2021,App
TRX00008740,PRD000693,CLI000513,02/12/2025,App
TRX00008741,PRD000265,CLI000750,28/01/2023,App
TRX00008742,PRD001904,CLI000467,10/12/2023,Agencia
TRX00008743,PRD001615,CLI000615,12/02/2022,App
TRX00008744,PRD000689,CLI000821,10/12/2024,Agencia
TRX00008745,PRD001003,CLI000003,18/09/2020,App
TRX00008746,PRD001764,CLI000076,23/04/2026,App
TRX00008747,PRD000250,CLI000250,19/11/2024,App
TRX00008748,PRD001710,CLI000710,10/03/2024,App
TRX00008749,PRD000941,CLI000336,23/03/2024,Agencia
TRX00008750,PRD000657,CLI000657,19/02/2020,App
TRX00008751,PRD000873,CLI000190,20/10/2014,App
TRX00008752,PRD001686,CLI000686,24/10/2023,Agencia
TRX00008753,PRD000707,CLI000884,26/03/2024,Agencia
TRX00008754,PRD000895,CLI000036,25/01/2025,App
TRX00008755,PRD000001,CLI000456,19/05/2025,App
TRX00008756,PRD001324,CLI000690,16/04/2022,App
TRX00008757,PRD000769,CLI000773,06/10/2017,App
TRX00008758,PRD000029,CLI000999,08/07/2019,App
TRX00008759,PRD001780,CLI000721,29/04/2025,App
TRX00008760,PRD000263,CLI000516,15/07/2022,App
TRX00008761,PRD000592,CLI000592,27/05/2026,App
TRX00008762,PRD001790,CLI000790,03/11/2025,App
TRX00008763,PRD000304,CLI000628,07/01/2015,App
TRX00008764,PRD001054,CLI000506,14/10/2021,App
TRX00008765,PRD000678,CLI000678,18/03/2023,Agencia
TRX00008766,PRD000115,CLI000115,09/04/2019,App
TRX00008767,PRD000076,CLI000980,22/12/2014,App
TRX00008768,PRD000860,CLI000108,08/11/2023,Agencia
TRX00008769,PRD001498,CLI000092,04/12/2021,App
TRX00008770,PRD001416,CLI000281,26/07/2025,App
TRX00008771,PRD000986,CLI000107,07/11/2021,App
TRX00008772,PRD000670,CLI000757,12/11/2018,Agencia
TRX00008773,PRD001293,CLI000293,16/07/2026,App
